Part/Size:Vector3:200, 0.4000000059604645, 200/Position:Vector3:0, 5.200000762939453, 0/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Base/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-42, 12.600000381469727, 58.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43, 12.600000381469727, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-43, 15, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 10.200000762939453, 56/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 6/Position:Vector3:-45.5, 13.80000114440918, 71/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 11.400001525878906, 70/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-44.5, 12.600000381469727, 56/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-46.5, 10.200000762939453, 66/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 10.200000762939453, 64/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 12.600000381469727, 66/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 11.400001525878906, 74/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 16.200000762939453, 70/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-47, 10.80000114440918, 57.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-46.5, 12.600000381469727, 67/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-48, 10.80000114440918, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-45.5, 15, 66/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-48, 10.80000114440918, 53.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-47, 14.400001525878906, 57.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-49.5, 10.80000114440918, 60/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50, 10.200000762939453, 62.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-48, 14.400001525878906, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50, 10.200000762939453, 63.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-49.5, 13.80000114440918, 53/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-51, 10.200000762939453, 51.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-50, 12.600000381469727, 63.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 3.6000001430511475, 4/Position:Vector3:-52, 10.80000114440918, 70.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-52.5, 10.200000762939453, 34/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-52.5, 12.600000381469727, 34/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-52.5, 15, 34/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-47.5, 10.200000762939453, 37/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-54, 10.200000762939453, 36.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-54, 12.600000381469727, 36.5/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:1, 2.4000000953674316, 4/Position:Vector3:-54.5, 10.200000762939453, 39/Color:Color3:0.0862745, 0.113725, 0.196078/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:13, 3.6000001430511475, 2/Position:Vector3:-57, 10.80000114440918, -30.500001907348633/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:19, 3.6000001430511475, 2/Position:Vector3:-57, 10.80000114440918, -50.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:14, 0.4000000059604645, 4/Position:Vector3:-57, 12.80000114440918, -30/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:19, 0.4000000059604645, 4/Position:Vector3:-57, 12.80000114440918, -50.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:19, 3.6000001430511475, 2/Position:Vector3:-71, 14.40000057220459, -50.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:32, 3.6000001430511475, 2/Position:Vector3:-74, 10.80000114440918, -25/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:19, 0.4000000059604645, 4/Position:Vector3:-71, 16.399999618530273, -50.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:31, 0.4000000059604645, 4/Position:Vector3:-74.5, 12.80000114440918, -25/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:20, 3.6000001430511475, 20/Position:Vector3:-80, 10.80000114440918, -50/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 21.600000381469727, 42/Position:Vector3:-35, 18.600000381469727, -99/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:40, 20.400001525878906, 44/Position:Vector3:-78, 19.200000762939453, -80/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:36, 20.400001525878906, 10/Position:Vector3:-95, 19.200000762939453, -42/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 1.2000000476837158, 2/Position:Vector3:-64, 9.600000381469727, -58.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:41, 1.2000000476837158, 16/Position:Vector3:-66, 30.000001907348633, -79.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:30, 40.80000305175781, 84/Position:Vector3:28, 29.399999618530273, -85/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 1.2000000476837158, 26/Position:Vector3:-87, 30, 0/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 20.400001525878906, 100/Position:Vector3:-99, 19.200000762939453, 26/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 1.2000000476837158, 36/Position:Vector3:-40, 30, 0/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:174, 1.2000000476837158, 8/Position:Vector3:-20, 31.200000762939453, -13/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:51, 1.2000000476837158, 28/Position:Vector3:43, 50.400001525878906, -74.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:30, 40.80000305175781, 100/Position:Vector3:85, 29.399999618530273, -50/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:150, 1.2000000476837158, 16/Position:Vector3:-66, 30, 25/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:174, 19.200000762939453, 2/Position:Vector3:-15, 40.20000076293945, -13/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 26.400001525878906, 24/Position:Vector3:45, 48.60000228881836, -47/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 26.400001525878906, 24/Position:Vector3:31, 48.60000228881836, -37/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:24, 20.400001525878906, 20/Position:Vector3:-90, 19.200000762939453, 88/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 26.400001525878906, 24/Position:Vector3:55, 48.60000228881836, -33/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:4, 26.400001525878906, 24/Position:Vector3:41, 48.60000228881836, -23/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 1.2000000476837158, 45/Position:Vector3:6.5, 50.400001525878906, -0.000003814697265625/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 21.600000381469727, 42/Position:Vector3:-59, 18.600000381469727, 99/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 20.400001525878906, 16/Position:Vector3:-30, 19.200000762939453, 99/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:200, 1.2000000476837158, 43/Position:Vector3:78.5, 50.400001525878906, 0/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:22, 40.80000305175781, 100/Position:Vector3:89, 29.399999618530273, 50/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, 180, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:26, 40.80000305175781, 100/Position:Vector3:28, 29.399999618530273, 87/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:121, 1.2000000476837158, 28/Position:Vector3:43, 50.400001525878906, 39.5/Color:Color3:0.105882, 0.164706, 0.207843/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:1, 28.80000114440918, 1/Position:Vector3:-64, 24.600000381469727, -57.5/Color:Color3:0.411765, 0.25098, 0.156863/Name:string:Smooth Block Model/Orientation:Vector3:0, -90, 0/Anchored:boolean:true/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:33, 66.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:33, 68.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:33, 70.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:33, 72.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 68.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 66.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 4/Position:Vector3:43, 78, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 76.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 72.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 74.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:43, 70.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 4/Position:Vector3:53, 64.79999542236328, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:4, 1.2000000476837158, 4/Position:Vector3:53, 78, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 90, 0/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:53, 76.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:53, 72.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
Part/Size:Vector3:2, 2, 2/Position:Vector3:53, 74.4000015258789, -45/Color:Color3:0.584314, 0.556863, 0.639216/Name:string:Smooth Block Model/Orientation:Vector3:0, 0, 90/Anchored:boolean:false/CanCollide:boolean:true/
